theta_rad,Torque_Nmm,CMOD_mm,Fapp_N,max_damage,iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm
0.00267857142857143,236338.410943858,0,2363.38410943858,0.999998997359435,18,Inf,3.86751283078296,0.356767584146391,17.5553674090669
0.0027,234320.788549521,0,2343.20788549521,0.999998997359435,18,Inf,3.86760510164917,0.35656637108242,17.4107320358323
0.00272142857142857,232339.150245968,0,2323.39150245968,0.999998997359435,18,Inf,3.86760845220526,0.356366848997142,17.2772620720438
0.00274285714285714,230418.964301485,0,2304.18964301485,0.999998997359435,18,Inf,3.86764462115355,0.35616883642109,17.1844416044628
0.00276428571428571,228559.382898262,0,2285.59382898262,0.999998997359435,18,Inf,3.8677611178751,0.355974126419405,17.2198702974761
0.00278571428571429,226752.070927587,0,2267.52070927587,0.999998997359435,18,Inf,3.86783021510552,0.355788623517266,17.2578018322431
0.00280714285714286,225001.96422863,0,2250.0196422863,0.999998997359435,18,Inf,3.86787717205097,0.355605736628161,17.5355637450468
0.00282857142857143,223236.389385791,0,2232.36389385791,0.999998997359435,18,Inf,3.86807742669538,0.355435567561115,17.8589252920522
0.00285,221561.379631349,0,2215.61379631349,0.999998999990261,18,Inf,3.86811254662846,0.355265515311122,18.1952384581043
0.00287142857142857,219967.843822785,0,2199.67843822785,0.999998999999996,18,Inf,3.86810301985807,0.355090973737174,18.2580866398455
0.00289285714285714,218426.130579106,0,2184.26130579106,0.999999,18,Inf,3.86798640255743,0.354918838540725,18.151304997223
0.00291428571428571,216988.826922935,0,2169.88826922936,0.999999,18,Inf,3.8679936062335,0.354752837966453,18.0491002286079
0.00293571428571429,215584.29228954,0,2155.8429228954,0.999999,18,Inf,3.86806900076433,0.354585686946945,17.9516395298769
0.00295714285714286,214248.470819889,0,2142.48470819889,0.999999,18,Inf,3.86807047673005,0.354423100949555,17.9879558691308
0.00297857142857143,212961.207215099,0,2129.61207215099,0.999999,18,Inf,3.86805093555045,0.354263776079285,17.792214669885
0.003,211715.461938493,0,2117.15461938493,0.999999,18,Inf,3.86822176945137,0.354107686036909,17.6869484050401
