# cmod[mm], load[N]
3.734913e-02, 3.262504e+03
3.738659e-02, 3.261159e+03
3.742405e-02, 3.259816e+03
3.746152e-02, 3.258470e+03
3.749902e-02, 3.257118e+03
3.753654e-02, 3.255765e+03
3.757406e-02, 3.254411e+03
3.761160e-02, 3.253053e+03
3.764924e-02, 3.251681e+03
3.768695e-02, 3.250298e+03
3.772470e-02, 3.248909e+03
3.776247e-02, 3.247516e+03
3.780028e-02, 3.246115e+03
3.783815e-02, 3.244705e+03
3.787601e-02, 3.243297e+03
3.791385e-02, 3.241892e+03
3.795169e-02, 3.240490e+03
3.798951e-02, 3.239090e+03
3.802732e-02, 3.237692e+03
3.806512e-02, 3.236297e+03
3.810292e-02, 3.234901e+03
3.814074e-02, 3.233502e+03
3.817857e-02, 3.232103e+03
3.821642e-02, 3.230701e+03
3.825431e-02, 3.229292e+03
3.829234e-02, 3.227862e+03
3.833052e-02, 3.226406e+03
3.836877e-02, 3.224938e+03
3.840708e-02, 3.223460e+03
3.844538e-02, 3.221982e+03
3.848367e-02, 3.220507e+03
3.852191e-02, 3.219042e+03
3.856013e-02, 3.217580e+03
3.859833e-02, 3.216122e+03
3.863651e-02, 3.214668e+03
3.867466e-02, 3.213217e+03
3.871280e-02, 3.211769e+03
3.875094e-02, 3.210324e+03
3.878906e-02, 3.208879e+03
3.882718e-02, 3.207435e+03
3.886530e-02, 3.205991e+03
3.890342e-02, 3.204547e+03
3.894155e-02, 3.203102e+03
3.897969e-02, 3.201654e+03
3.901784e-02, 3.200207e+03
3.905597e-02, 3.198760e+03
3.909410e-02, 3.197316e+03
3.913222e-02, 3.195874e+03
3.917032e-02, 3.194435e+03
3.920841e-02, 3.192999e+03
3.924648e-02, 3.191564e+03
3.928455e-02, 3.190131e+03
3.932262e-02, 3.188699e+03
3.936075e-02, 3.187257e+03
3.939889e-02, 3.185813e+03
3.943705e-02, 3.184367e+03
3.947525e-02, 3.182914e+03
3.951350e-02, 3.181453e+03
3.955182e-02, 3.179981e+03
3.959014e-02, 3.178508e+03
3.962846e-02, 3.177036e+03
3.966675e-02, 3.175567e+03
3.970502e-02, 3.174104e+03
3.974325e-02, 3.172648e+03
3.978148e-02, 3.171192e+03
3.981972e-02, 3.169735e+03
3.985797e-02, 3.168277e+03
3.989629e-02, 3.166807e+03
3.993461e-02, 3.165336e+03
3.997293e-02, 3.163867e+03
4.001125e-02, 3.162398e+03
4.004960e-02, 3.160926e+03
4.008795e-02, 3.159453e+03
4.012631e-02, 3.157979e+03
4.016468e-02, 3.156504e+03
4.020304e-02, 3.155029e+03
4.024138e-02, 3.153557e+03
4.027970e-02, 3.152090e+03
4.031804e-02, 3.150620e+03
4.035643e-02, 3.149142e+03
4.039488e-02, 3.147656e+03
4.043334e-02, 3.146166e+03
4.047181e-02, 3.144677e+03
4.051026e-02, 3.143190e+03
4.054869e-02, 3.141708e+03
4.058710e-02, 3.140230e+03
4.062546e-02, 3.138759e+03
4.066384e-02, 3.137286e+03
4.070224e-02, 3.135811e+03
4.074063e-02, 3.134335e+03
4.077903e-02, 3.132859e+03
4.081743e-02, 3.131383e+03
4.085582e-02, 3.129909e+03
4.089419e-02, 3.128438e+03
4.093254e-02, 3.126971e+03
4.097087e-02, 3.125507e+03
4.100920e-02, 3.124044e+03
4.104752e-02, 3.122582e+03
4.108584e-02, 3.121122e+03
4.112421e-02, 3.119655e+03
4.116265e-02, 3.118176e+03
4.120111e-02, 3.116693e+03
4.123958e-02, 3.115209e+03
4.127805e-02, 3.113725e+03
4.131650e-02, 3.112244e+03
4.135492e-02, 3.110769e+03
4.139333e-02, 3.109296e+03
4.143174e-02, 3.107824e+03
4.147014e-02, 3.106353e+03
4.150855e-02, 3.104881e+03
4.154701e-02, 3.103403e+03
4.158547e-02, 3.101924e+03
4.162392e-02, 3.100446e+03
4.166236e-02, 3.098971e+03
4.170078e-02, 3.097499e+03
4.173917e-02, 3.096031e+03
4.177757e-02, 3.094564e+03
4.181598e-02, 3.093095e+03
4.185444e-02, 3.091619e+03
4.189293e-02, 3.090138e+03
4.193144e-02, 3.088654e+03
4.196995e-02, 3.087170e+03
4.200847e-02, 3.085686e+03
4.204701e-02, 3.084201e+03
4.208555e-02, 3.082714e+03
4.212409e-02, 3.081229e+03
4.216264e-02, 3.079741e+03
4.220122e-02, 3.078251e+03
4.223981e-02, 3.076756e+03
4.227842e-02, 3.075260e+03
4.231702e-02, 3.073765e+03
4.235563e-02, 3.072271e+03
4.239422e-02, 3.070778e+03
4.243281e-02, 3.069286e+03
4.247140e-02, 3.067794e+03
4.250998e-02, 3.066303e+03
4.254855e-02, 3.064815e+03
4.258710e-02, 3.063330e+03
4.262563e-02, 3.061848e+03
4.266415e-02, 3.060369e+03
4.270264e-02, 3.058893e+03
4.274114e-02, 3.057419e+03
4.277966e-02, 3.055940e+03
4.281820e-02, 3.054459e+03
4.285675e-02, 3.052976e+03
4.289531e-02, 3.051492e+03
4.293389e-02, 3.050003e+03
4.297250e-02, 3.048511e+03
4.301112e-02, 3.047018e+03
4.304974e-02, 3.045524e+03
4.308834e-02, 3.044033e+03
4.312691e-02, 3.042547e+03
4.316545e-02, 3.041068e+03
4.320395e-02, 3.039594e+03
4.324243e-02, 3.038123e+03
4.328093e-02, 3.036652e+03
4.331955e-02, 3.035161e+03
4.335823e-02, 3.033660e+03
4.339696e-02, 3.032151e+03
4.343571e-02, 3.030639e+03
4.347445e-02, 3.029129e+03
4.351317e-02, 3.027621e+03
4.355188e-02, 3.026118e+03
4.359056e-02, 3.024619e+03
4.362925e-02, 3.023120e+03
4.366794e-02, 3.021621e+03
4.370663e-02, 3.020121e+03
4.374539e-02, 3.018612e+03
4.378418e-02, 3.017098e+03
4.382304e-02, 3.015571e+03
4.386192e-02, 3.014043e+03
4.390080e-02, 3.012515e+03
4.393968e-02, 3.010986e+03
4.397859e-02, 3.009456e+03
4.401749e-02, 3.007924e+03
4.405639e-02, 3.006394e+03
4.409527e-02, 3.004866e+03
4.413414e-02, 3.003341e+03
4.417302e-02, 3.001814e+03
4.421191e-02, 3.000286e+03
4.425080e-02, 2.998758e+03
4.428971e-02, 2.997228e+03
4.432863e-02, 2.995695e+03
4.436756e-02, 2.994162e+03
4.440647e-02, 2.992631e+03
4.444537e-02, 2.991103e+03
4.448425e-02, 2.989578e+03
4.452311e-02, 2.988057e+03
4.456195e-02, 2.986539e+03
4.460080e-02, 2.985021e+03
4.463965e-02, 2.983504e+03
4.467852e-02, 2.981982e+03
4.471742e-02, 2.980457e+03
4.475633e-02, 2.978930e+03
4.479527e-02, 2.977397e+03
4.483423e-02, 2.975861e+03
4.487320e-02, 2.974326e+03
4.491217e-02, 2.972790e+03
4.495113e-02, 2.971257e+03
4.499008e-02, 2.969726e+03
4.502901e-02, 2.968197e+03
4.506793e-02, 2.966672e+03
4.510684e-02, 2.965149e+03
4.514575e-02, 2.963626e+03
4.518467e-02, 2.962102e+03
4.522359e-02, 2.960577e+03
4.526251e-02, 2.959052e+03
4.530144e-02, 2.957526e+03
4.534039e-02, 2.955998e+03
4.537937e-02, 2.954464e+03
4.541837e-02, 2.952928e+03
4.545735e-02, 2.951394e+03
4.549633e-02, 2.949861e+03
4.553537e-02, 2.948319e+03
4.557443e-02, 2.946775e+03
4.561350e-02, 2.945229e+03
4.565258e-02, 2.943683e+03
4.569164e-02, 2.942138e+03
4.573069e-02, 2.940595e+03
4.576972e-02, 2.939056e+03
4.580873e-02, 2.937520e+03
4.584772e-02, 2.935988e+03
4.588669e-02, 2.934459e+03
4.592565e-02, 2.932933e+03
4.596458e-02, 2.931410e+03
4.600351e-02, 2.929889e+03
4.604248e-02, 2.928364e+03
4.608145e-02, 2.926836e+03
4.612049e-02, 2.925300e+03
4.615955e-02, 2.923759e+03
4.619860e-02, 2.922219e+03
4.623765e-02, 2.920681e+03
4.627668e-02, 2.919147e+03
4.631573e-02, 2.917610e+03
4.635478e-02, 2.916073e+03
4.639384e-02, 2.914535e+03
4.643289e-02, 2.912997e+03
4.647195e-02, 2.911461e+03
4.651099e-02, 2.909925e+03
4.655002e-02, 2.908392e+03
4.658905e-02, 2.906862e+03
4.662806e-02, 2.905333e+03
4.666706e-02, 2.903807e+03
4.670604e-02, 2.902283e+03
4.674502e-02, 2.900761e+03
4.678400e-02, 2.899239e+03
4.682299e-02, 2.897715e+03
4.686198e-02, 2.896191e+03
4.690097e-02, 2.894668e+03
4.693996e-02, 2.893145e+03
4.697894e-02, 2.891624e+03
4.701792e-02, 2.890103e+03
4.705690e-02, 2.888584e+03
4.709586e-02, 2.887068e+03
4.713481e-02, 2.885555e+03
4.717378e-02, 2.884040e+03
4.721280e-02, 2.882518e+03
4.725184e-02, 2.880993e+03
4.729090e-02, 2.879465e+03
4.732995e-02, 2.877937e+03
4.736900e-02, 2.876410e+03
4.740805e-02, 2.874884e+03
4.744711e-02, 2.873356e+03
4.748618e-02, 2.871827e+03
4.752528e-02, 2.870295e+03
4.756438e-02, 2.868763e+03
4.760348e-02, 2.867230e+03
4.764258e-02, 2.865700e+03
4.768165e-02, 2.864174e+03
4.772069e-02, 2.862652e+03
4.775970e-02, 2.861136e+03
4.779868e-02, 2.859625e+03
4.783764e-02, 2.858117e+03
4.787658e-02, 2.856613e+03
4.791550e-02, 2.855111e+03
4.795442e-02, 2.853611e+03
4.799340e-02, 2.852102e+03
4.803244e-02, 2.850584e+03
4.807155e-02, 2.849055e+03
4.811075e-02, 2.847513e+03
4.814995e-02, 2.845969e+03
4.818915e-02, 2.844427e+03
4.822836e-02, 2.842885e+03
4.826761e-02, 2.841339e+03
4.830686e-02, 2.839791e+03
4.834612e-02, 2.838243e+03
4.838537e-02, 2.836698e+03
4.842463e-02, 2.835150e+03
4.846394e-02, 2.833596e+03
4.850324e-02, 2.832042e+03
4.854253e-02, 2.830490e+03
4.858181e-02, 2.828940e+03
4.862107e-02, 2.827394e+03
4.866031e-02, 2.825851e+03
4.869952e-02, 2.824313e+03
4.873871e-02, 2.822778e+03
4.877788e-02, 2.821247e+03
4.881703e-02, 2.819719e+03
4.885617e-02, 2.818194e+03
4.889530e-02, 2.816671e+03
4.893441e-02, 2.815149e+03
4.897354e-02, 2.813626e+03
4.901268e-02, 2.812102e+03
4.905181e-02, 2.810579e+03
4.909094e-02, 2.809057e+03
4.913006e-02, 2.807537e+03
4.916917e-02, 2.806018e+03
4.920829e-02, 2.804499e+03
4.924740e-02, 2.802982e+03
4.928650e-02, 2.801466e+03
4.932558e-02, 2.799953e+03
4.936464e-02, 2.798444e+03
4.940368e-02, 2.796938e+03
4.944270e-02, 2.795436e+03
4.948169e-02, 2.793937e+03
4.952068e-02, 2.792442e+03
4.955965e-02, 2.790948e+03
4.959871e-02, 2.789442e+03
4.963778e-02, 2.787933e+03
4.967687e-02, 2.786423e+03
4.971596e-02, 2.784912e+03
4.975505e-02, 2.783402e+03
4.979415e-02, 2.781891e+03
4.983327e-02, 2.780378e+03
4.987242e-02, 2.778859e+03
4.991157e-02, 2.777340e+03
4.995072e-02, 2.775822e+03
4.998985e-02, 2.774307e+03
5.002897e-02, 2.772795e+03
5.006806e-02, 2.771286e+03
5.010712e-02, 2.769782e+03
5.014617e-02, 2.768282e+03
5.018522e-02, 2.766782e+03
5.022429e-02, 2.765281e+03
5.026336e-02, 2.763777e+03
5.030245e-02, 2.762272e+03
5.034156e-02, 2.760765e+03
5.038065e-02, 2.759259e+03
5.041973e-02, 2.757758e+03
5.045876e-02, 2.756265e+03
5.049777e-02, 2.754775e+03
5.053677e-02, 2.753286e+03
5.057578e-02, 2.751797e+03
5.061478e-02, 2.750309e+03
5.065378e-02, 2.748822e+03
5.069276e-02, 2.747338e+03
5.073172e-02, 2.745856e+03
5.077072e-02, 2.744370e+03
5.080979e-02, 2.742874e+03
5.084888e-02, 2.741374e+03
5.088798e-02, 2.739873e+03
5.092707e-02, 2.738372e+03
5.096615e-02, 2.736874e+03
5.100521e-02, 2.735380e+03
5.104424e-02, 2.733890e+03
5.108324e-02, 2.732406e+03
5.112222e-02, 2.730924e+03
5.116119e-02, 2.729445e+03
5.120015e-02, 2.727966e+03
5.123914e-02, 2.726485e+03
5.127821e-02, 2.724991e+03
5.131737e-02, 2.723481e+03
5.135657e-02, 2.721967e+03
5.139577e-02, 2.720452e+03
5.143495e-02, 2.718939e+03
5.147411e-02, 2.717430e+03
5.151324e-02, 2.715927e+03
5.155237e-02, 2.714426e+03
5.159148e-02, 2.712927e+03
5.163058e-02, 2.711430e+03
5.166969e-02, 2.709933e+03
5.170883e-02, 2.708433e+03
5.174797e-02, 2.706931e+03
5.178721e-02, 2.705416e+03
5.182647e-02, 2.703898e+03
5.186573e-02, 2.702378e+03
5.190502e-02, 2.700856e+03
5.194430e-02, 2.699333e+03
5.198358e-02, 2.697813e+03
5.202283e-02, 2.696295e+03
5.206207e-02, 2.694781e+03
5.210128e-02, 2.693270e+03
5.214051e-02, 2.691758e+03
5.217980e-02, 2.690238e+03
5.221912e-02, 2.688712e+03
5.225846e-02, 2.687183e+03
5.229781e-02, 2.685651e+03
5.233717e-02, 2.684120e+03
5.237652e-02, 2.682589e+03
5.241585e-02, 2.681061e+03
5.245518e-02, 2.679536e+03
5.249448e-02, 2.678013e+03
5.253377e-02, 2.676493e+03
5.257306e-02, 2.674974e+03
5.261238e-02, 2.673451e+03
5.265172e-02, 2.671924e+03
5.269108e-02, 2.670394e+03
5.273046e-02, 2.668861e+03
5.276984e-02, 2.667327e+03
5.280927e-02, 2.665787e+03
5.284874e-02, 2.664242e+03
5.288826e-02, 2.662689e+03
5.292779e-02, 2.661135e+03
5.296733e-02, 2.659580e+03
5.300687e-02, 2.658026e+03
5.304640e-02, 2.656472e+03
5.308592e-02, 2.654921e+03
5.312543e-02, 2.653372e+03
5.316492e-02, 2.651826e+03
5.320439e-02, 2.650282e+03
5.324386e-02, 2.648740e+03
5.328332e-02, 2.647199e+03
5.332277e-02, 2.645659e+03
5.336222e-02, 2.644120e+03
5.340167e-02, 2.642581e+03
5.344112e-02, 2.641043e+03
5.348057e-02, 2.639504e+03
5.352001e-02, 2.637967e+03
5.355946e-02, 2.636430e+03
5.359898e-02, 2.634881e+03
5.363855e-02, 2.633325e+03
5.367813e-02, 2.631767e+03
5.371771e-02, 2.630209e+03
5.375728e-02, 2.628653e+03
5.379683e-02, 2.627100e+03
5.383637e-02, 2.625550e+03
5.387588e-02, 2.624003e+03
5.391538e-02, 2.622459e+03
5.395486e-02, 2.620919e+03
5.399435e-02, 2.619377e+03
5.403384e-02, 2.617835e+03
5.407334e-02, 2.616292e+03
5.411285e-02, 2.614750e+03
5.415236e-02, 2.613207e+03
5.419190e-02, 2.611660e+03
5.423147e-02, 2.610110e+03
5.427110e-02, 2.608551e+03
5.431081e-02, 2.606978e+03
5.435054e-02, 2.605403e+03
5.439028e-02, 2.603827e+03
5.443003e-02, 2.602249e+03
5.446979e-02, 2.600672e+03
5.450957e-02, 2.599093e+03
5.454934e-02, 2.597514e+03
5.458911e-02, 2.595937e+03
5.462886e-02, 2.594363e+03
5.466859e-02, 2.592792e+03
5.470831e-02, 2.591224e+03
5.474807e-02, 2.589651e+03
5.478785e-02, 2.588073e+03
5.482766e-02, 2.586492e+03
5.486747e-02, 2.584910e+03
5.490728e-02, 2.583329e+03
5.494709e-02, 2.581749e+03
5.498687e-02, 2.580171e+03
5.502665e-02, 2.578596e+03
5.506640e-02, 2.577024e+03
5.510614e-02, 2.575455e+03
5.514587e-02, 2.573889e+03
5.518560e-02, 2.572322e+03
5.522533e-02, 2.570755e+03
5.526508e-02, 2.569185e+03
5.530487e-02, 2.567611e+03
5.534468e-02, 2.566034e+03
5.538450e-02, 2.564454e+03
5.542435e-02, 2.562871e+03
5.546419e-02, 2.561288e+03
5.550403e-02, 2.559707e+03
5.554384e-02, 2.558129e+03
5.558369e-02, 2.556549e+03
5.562361e-02, 2.554956e+03
5.566355e-02, 2.553360e+03
5.570351e-02, 2.551762e+03
5.574348e-02, 2.550162e+03
5.578345e-02, 2.548562e+03
5.582342e-02, 2.546963e+03
5.586338e-02, 2.545365e+03
5.590334e-02, 2.543768e+03
5.594327e-02, 2.542174e+03
5.598320e-02, 2.540581e+03
5.602312e-02, 2.538991e+03
5.606306e-02, 2.537398e+03
5.610300e-02, 2.535804e+03
5.614295e-02, 2.534210e+03
5.618290e-02, 2.532616e+03
5.622284e-02, 2.531023e+03
5.626278e-02, 2.529432e+03
5.630273e-02, 2.527839e+03
5.634275e-02, 2.526238e+03
5.638278e-02, 2.524634e+03
5.642282e-02, 2.523030e+03
5.646286e-02, 2.521425e+03
5.650290e-02, 2.519820e+03
5.654294e-02, 2.518217e+03
5.658296e-02, 2.516615e+03
5.662299e-02, 2.515014e+03
5.666299e-02, 2.513415e+03
5.670299e-02, 2.511818e+03
5.674298e-02, 2.510222e+03
5.678296e-02, 2.508629e+03
5.682293e-02, 2.507037e+03
5.686290e-02, 2.505447e+03
5.690286e-02, 2.503856e+03
5.694284e-02, 2.502265e+03
5.698292e-02, 2.500661e+03
5.702302e-02, 2.499053e+03
5.706313e-02, 2.497442e+03
5.710326e-02, 2.495831e+03
5.714337e-02, 2.494220e+03
5.718348e-02, 2.492610e+03
5.722358e-02, 2.491003e+03
5.726365e-02, 2.489398e+03
5.730371e-02, 2.487797e+03
5.734375e-02, 2.486199e+03
5.738378e-02, 2.484603e+03
5.742380e-02, 2.483009e+03
5.746386e-02, 2.481411e+03
5.750399e-02, 2.479804e+03
5.754417e-02, 2.478188e+03
5.758442e-02, 2.476564e+03
5.762477e-02, 2.474924e+03
5.766514e-02, 2.473282e+03
5.770551e-02, 2.471639e+03
5.774587e-02, 2.469999e+03
5.778621e-02, 2.468361e+03
5.782652e-02, 2.466729e+03
5.786681e-02, 2.465101e+03
5.790708e-02, 2.463477e+03
5.794731e-02, 2.461858e+03
5.798753e-02, 2.460242e+03
5.802772e-02, 2.458629e+03
5.806791e-02, 2.457018e+03
5.810809e-02, 2.455408e+03
5.814827e-02, 2.453799e+03
5.818845e-02, 2.452189e+03
5.822864e-02, 2.450580e+03
5.826883e-02, 2.448969e+03
5.830902e-02, 2.447360e+03
5.834920e-02, 2.445752e+03
5.838937e-02, 2.444146e+03
5.842953e-02, 2.442543e+03
5.846966e-02, 2.440944e+03
5.850980e-02, 2.439344e+03
5.854998e-02, 2.437739e+03
5.859022e-02, 2.436126e+03
5.863051e-02, 2.434505e+03
5.867082e-02, 2.432881e+03
5.871115e-02, 2.431256e+03
5.875147e-02, 2.429630e+03
5.879178e-02, 2.428007e+03
5.883208e-02, 2.426388e+03
5.887235e-02, 2.424772e+03
5.891259e-02, 2.423161e+03
5.895280e-02, 2.421556e+03
5.899304e-02, 2.419948e+03
5.903328e-02, 2.418339e+03
5.907355e-02, 2.416726e+03
5.911389e-02, 2.415103e+03
5.915425e-02, 2.413478e+03
5.919461e-02, 2.411852e+03
5.923496e-02, 2.410227e+03
5.927530e-02, 2.408605e+03
5.931562e-02, 2.406986e+03
5.935592e-02, 2.405373e+03
5.939620e-02, 2.403761e+03
5.943646e-02, 2.402153e+03
5.947672e-02, 2.400546e+03
5.951697e-02, 2.398941e+03
5.955724e-02, 2.397335e+03
5.959750e-02, 2.395730e+03
5.963775e-02, 2.394125e+03
5.967800e-02, 2.392522e+03
5.971824e-02, 2.390920e+03
5.975848e-02, 2.389320e+03
5.979870e-02, 2.387723e+03
5.983890e-02, 2.386128e+03
5.987909e-02, 2.384536e+03
5.991925e-02, 2.382948e+03
5.995939e-02, 2.381363e+03
5.999952e-02, 2.379781e+03
6.003963e-02, 2.378202e+03
6.007973e-02, 2.376625e+03
6.011983e-02, 2.375050e+03
6.015992e-02, 2.373475e+03
6.020001e-02, 2.371901e+03
6.024012e-02, 2.370325e+03
6.028023e-02, 2.368749e+03
6.032039e-02, 2.367169e+03
6.036061e-02, 2.365580e+03
6.040085e-02, 2.363988e+03
6.044110e-02, 2.362394e+03
6.048139e-02, 2.360795e+03
6.052168e-02, 2.359197e+03
6.056196e-02, 2.357601e+03
6.060221e-02, 2.356010e+03
6.064243e-02, 2.354424e+03
6.068261e-02, 2.352844e+03
6.072276e-02, 2.351270e+03
6.076288e-02, 2.349700e+03
6.080297e-02, 2.348134e+03
6.084305e-02, 2.346571e+03
6.088313e-02, 2.345010e+03
6.092318e-02, 2.343450e+03
6.096325e-02, 2.341890e+03
6.100333e-02, 2.340328e+03
6.104342e-02, 2.338765e+03
6.108350e-02, 2.337203e+03
6.112358e-02, 2.335643e+03
6.116365e-02, 2.334085e+03
6.120375e-02, 2.332524e+03
6.124390e-02, 2.330955e+03
6.128408e-02, 2.329383e+03
6.132425e-02, 2.327812e+03
6.136440e-02, 2.326242e+03
6.140454e-02, 2.324676e+03
6.144466e-02, 2.323113e+03
6.148475e-02, 2.321555e+03
6.152484e-02, 2.319999e+03
6.156493e-02, 2.318443e+03
6.160504e-02, 2.316885e+03
6.164516e-02, 2.315326e+03
6.168529e-02, 2.313765e+03
6.172549e-02, 2.312195e+03
6.176570e-02, 2.310624e+03
6.180591e-02, 2.309052e+03
6.184612e-02, 2.307482e+03
6.188633e-02, 2.305913e+03
6.192652e-02, 2.304347e+03
6.196669e-02, 2.302784e+03
6.200684e-02, 2.301225e+03
6.204697e-02, 2.299671e+03
6.208707e-02, 2.298120e+03
6.212715e-02, 2.296572e+03
6.216723e-02, 2.295027e+03
6.220729e-02, 2.293483e+03
6.224734e-02, 2.291941e+03
6.228740e-02, 2.290400e+03
6.232744e-02, 2.288860e+03
6.236747e-02, 2.287322e+03
6.240750e-02, 2.285785e+03
6.244752e-02, 2.284250e+03
6.248754e-02, 2.282716e+03
6.252756e-02, 2.281182e+03
6.256772e-02, 2.279632e+03
6.260790e-02, 2.278077e+03
6.264814e-02, 2.276514e+03
6.268838e-02, 2.274950e+03
6.272861e-02, 2.273387e+03
6.276883e-02, 2.271828e+03
6.280901e-02, 2.270273e+03
6.284916e-02, 2.268725e+03
6.288930e-02, 2.267179e+03
6.292943e-02, 2.265634e+03
6.296956e-02, 2.264089e+03
6.300969e-02, 2.262546e+03
6.304982e-02, 2.261004e+03
6.308994e-02, 2.259462e+03
6.313005e-02, 2.257922e+03
6.317015e-02, 2.256385e+03
6.321022e-02, 2.254851e+03
6.325027e-02, 2.253321e+03
6.329030e-02, 2.251795e+03
6.333031e-02, 2.250272e+03
6.337030e-02, 2.248751e+03
6.341028e-02, 2.247234e+03
6.345024e-02, 2.245719e+03
6.349019e-02, 2.244206e+03
6.353013e-02, 2.242695e+03
6.357004e-02, 2.241186e+03
6.360996e-02, 2.239680e+03
6.364986e-02, 2.238176e+03
6.368976e-02, 2.236672e+03
6.372965e-02, 2.235170e+03
6.376954e-02, 2.233669e+03
6.380942e-02, 2.232171e+03
6.384928e-02, 2.230674e+03
6.388913e-02, 2.229181e+03
6.392895e-02, 2.227691e+03
6.396875e-02, 2.226205e+03
6.400853e-02, 2.224722e+03
6.404829e-02, 2.223242e+03
6.408804e-02, 2.221764e+03
6.412779e-02, 2.220288e+03
6.416754e-02, 2.218812e+03
6.420728e-02, 2.217336e+03
6.424703e-02, 2.215861e+03
6.428676e-02, 2.214388e+03
6.432649e-02, 2.212917e+03
6.436624e-02, 2.211444e+03
6.440608e-02, 2.209959e+03
6.444595e-02, 2.208469e+03
6.448583e-02, 2.206977e+03
6.452572e-02, 2.205484e+03
6.456559e-02, 2.203994e+03
6.460543e-02, 2.202508e+03
6.464523e-02, 2.201031e+03
6.468502e-02, 2.199555e+03
6.472482e-02, 2.198078e+03
6.476462e-02, 2.196603e+03
6.480441e-02, 2.195128e+03
6.484419e-02, 2.193656e+03
6.488396e-02, 2.192185e+03
6.492372e-02, 2.190717e+03
6.496350e-02, 2.189247e+03
6.500328e-02, 2.187777e+03
6.504308e-02, 2.186305e+03
6.508287e-02, 2.184833e+03
6.512267e-02, 2.183361e+03
6.516248e-02, 2.181889e+03
6.520230e-02, 2.180415e+03
6.524212e-02, 2.178941e+03
6.528194e-02, 2.177469e+03
6.532174e-02, 2.175999e+03
6.536155e-02, 2.174529e+03
6.540137e-02, 2.173058e+03
6.544120e-02, 2.171587e+03
6.548102e-02, 2.170116e+03
6.552084e-02, 2.168646e+03
6.556064e-02, 2.167179e+03
6.560043e-02, 2.165715e+03
6.564019e-02, 2.164254e+03
6.567994e-02, 2.162797e+03
6.571967e-02, 2.161343e+03
6.575938e-02, 2.159892e+03
6.579908e-02, 2.158443e+03
6.583879e-02, 2.156993e+03
6.587850e-02, 2.155544e+03
6.591821e-02, 2.154094e+03
6.595792e-02, 2.152646e+03
6.599761e-02, 2.151199e+03
6.603729e-02, 2.149756e+03
6.607700e-02, 2.148310e+03
6.611672e-02, 2.146862e+03
6.615644e-02, 2.145413e+03
6.619617e-02, 2.143965e+03
6.623588e-02, 2.142518e+03
6.627556e-02, 2.141075e+03
6.631525e-02, 2.139632e+03
6.635495e-02, 2.138190e+03
6.639465e-02, 2.136748e+03
6.643433e-02, 2.135308e+03
6.647401e-02, 2.133870e+03
6.651369e-02, 2.132434e+03
6.655337e-02, 2.130997e+03
6.659305e-02, 2.129561e+03
6.663273e-02, 2.128126e+03
6.667239e-02, 2.126692e+03
6.671206e-02, 2.125259e+03
6.675173e-02, 2.123827e+03
6.679141e-02, 2.122394e+03
6.683109e-02, 2.120961e+03
6.687076e-02, 2.119528e+03
6.691043e-02, 2.118098e+03
6.695007e-02, 2.116670e+03
6.698970e-02, 2.115245e+03
6.702931e-02, 2.113823e+03
6.706890e-02, 2.112405e+03
6.710848e-02, 2.110990e+03
6.714803e-02, 2.109577e+03
6.718757e-02, 2.108167e+03
6.722710e-02, 2.106760e+03
6.726662e-02, 2.105354e+03
6.730611e-02, 2.103951e+03
6.734560e-02, 2.102550e+03
6.738508e-02, 2.101151e+03
6.742455e-02, 2.099753e+03
6.746401e-02, 2.098357e+03
6.750346e-02, 2.096963e+03
6.754290e-02, 2.095571e+03
6.758234e-02, 2.094179e+03
6.762179e-02, 2.092787e+03
6.766125e-02, 2.091395e+03
6.770070e-02, 2.090003e+03
6.774015e-02, 2.088614e+03
6.777959e-02, 2.087226e+03
6.781904e-02, 2.085838e+03
6.785849e-02, 2.084450e+03
6.789794e-02, 2.083063e+03
6.793738e-02, 2.081677e+03
6.797681e-02, 2.080294e+03
6.801622e-02, 2.078914e+03
6.805560e-02, 2.077537e+03
6.809496e-02, 2.076164e+03
6.813432e-02, 2.074793e+03
6.817368e-02, 2.073422e+03
6.821311e-02, 2.072043e+03
6.825258e-02, 2.070656e+03
6.829207e-02, 2.069267e+03
6.833158e-02, 2.067876e+03
6.837108e-02, 2.066487e+03
6.841057e-02, 2.065100e+03
6.845003e-02, 2.063716e+03
6.848947e-02, 2.062338e+03
6.852888e-02, 2.060964e+03
6.856826e-02, 2.059594e+03
6.860761e-02, 2.058228e+03
6.864695e-02, 2.056865e+03
6.868628e-02, 2.055505e+03
6.872561e-02, 2.054145e+03
6.876496e-02, 2.052782e+03
6.880433e-02, 2.051417e+03
6.884372e-02, 2.050049e+03
6.888312e-02, 2.048681e+03
6.892252e-02, 2.047316e+03
6.896188e-02, 2.045953e+03
6.900122e-02, 2.044595e+03
6.904053e-02, 2.043240e+03
6.907982e-02, 2.041891e+03
6.911909e-02, 2.040544e+03
6.915834e-02, 2.039199e+03
6.919763e-02, 2.037850e+03
6.923693e-02, 2.036499e+03
6.927624e-02, 2.035147e+03
6.931558e-02, 2.033792e+03
6.935493e-02, 2.032436e+03
6.939429e-02, 2.031080e+03
6.943363e-02, 2.029726e+03
6.947296e-02, 2.028374e+03
6.951226e-02, 2.027026e+03
6.955155e-02, 2.025680e+03
6.959084e-02, 2.024335e+03
6.963012e-02, 2.022991e+03
