# step, mean_h_oliver[mm], min_h_oliver[mm], max_h_oliver[mm]
2277, 2.053369e+00, 6.389673e-01, 6.373774e+00
2278, 2.053402e+00, 6.389073e-01, 6.373774e+00
2279, 2.053434e+00, 6.388473e-01, 6.373774e+00
2280, 2.053466e+00, 6.387875e-01, 6.373774e+00
2281, 2.053498e+00, 6.387278e-01, 6.373774e+00
2282, 2.053530e+00, 6.386683e-01, 6.373774e+00
2283, 2.053563e+00, 6.386088e-01, 6.373774e+00
2284, 2.053595e+00, 6.385495e-01, 6.373774e+00
2285, 2.053625e+00, 6.384904e-01, 6.373774e+00
2286, 2.053655e+00, 6.384314e-01, 6.373774e+00
2287, 2.053685e+00, 6.383725e-01, 6.373774e+00
2288, 2.053716e+00, 6.383138e-01, 6.373774e+00
2289, 2.053746e+00, 6.382552e-01, 6.373774e+00
2290, 2.053777e+00, 6.381967e-01, 6.373774e+00
2291, 2.053808e+00, 6.381382e-01, 6.373774e+00
2292, 2.053839e+00, 6.380798e-01, 6.373774e+00
2293, 2.053870e+00, 6.380215e-01, 6.373774e+00
2294, 2.053901e+00, 6.379632e-01, 6.373774e+00
2295, 2.053932e+00, 6.379050e-01, 6.373774e+00
2296, 2.053963e+00, 6.378468e-01, 6.373774e+00
2297, 2.053994e+00, 6.377888e-01, 6.373774e+00
2298, 2.054023e+00, 6.377308e-01, 6.373774e+00
2299, 2.054051e+00, 6.376729e-01, 6.373774e+00
2300, 2.054080e+00, 6.376151e-01, 6.373774e+00
2301, 2.054109e+00, 6.375574e-01, 6.373774e+00
2302, 2.054137e+00, 6.374999e-01, 6.373774e+00
2303, 2.054164e+00, 6.374429e-01, 6.373774e+00
2304, 2.054191e+00, 6.373861e-01, 6.373774e+00
2305, 2.054219e+00, 6.373295e-01, 6.373774e+00
2306, 2.054245e+00, 6.372730e-01, 6.373774e+00
2307, 2.054272e+00, 6.372166e-01, 6.373774e+00
2308, 2.054299e+00, 6.371602e-01, 6.373774e+00
2309, 2.054327e+00, 6.371039e-01, 6.373774e+00
2310, 2.054354e+00, 6.370477e-01, 6.373774e+00
2311, 2.054381e+00, 6.369915e-01, 6.373774e+00
2312, 2.054408e+00, 6.369353e-01, 6.373774e+00
2313, 2.054436e+00, 6.368793e-01, 6.373774e+00
2314, 2.054465e+00, 6.368234e-01, 6.373774e+00
2315, 2.054493e+00, 6.367676e-01, 6.373774e+00
2316, 2.054521e+00, 6.367120e-01, 6.373774e+00
2317, 2.054549e+00, 6.366566e-01, 6.373774e+00
2318, 2.054578e+00, 6.366013e-01, 6.373774e+00
2319, 2.054607e+00, 6.365462e-01, 6.373774e+00
2320, 2.054635e+00, 6.364914e-01, 6.373774e+00
2321, 2.054664e+00, 6.364368e-01, 6.373774e+00
2322, 2.054692e+00, 6.363824e-01, 6.373774e+00
2323, 2.054720e+00, 6.363283e-01, 6.373774e+00
2324, 2.054749e+00, 6.362743e-01, 6.373774e+00
2325, 2.054778e+00, 6.362204e-01, 6.373774e+00
2326, 2.054807e+00, 6.361668e-01, 6.373774e+00
2327, 2.054836e+00, 6.361133e-01, 6.373774e+00
2328, 2.054866e+00, 6.360600e-01, 6.373774e+00
2329, 2.054896e+00, 6.360068e-01, 6.373774e+00
2330, 2.054925e+00, 6.359537e-01, 6.373774e+00
2331, 2.054955e+00, 6.359007e-01, 6.373774e+00
2332, 2.054985e+00, 6.358480e-01, 6.373774e+00
2333, 2.055015e+00, 6.357954e-01, 6.373774e+00
2334, 2.055045e+00, 6.357430e-01, 6.373774e+00
2335, 2.055075e+00, 6.356907e-01, 6.373774e+00
2336, 2.055106e+00, 6.356387e-01, 6.373774e+00
2337, 2.055136e+00, 6.355868e-01, 6.373774e+00
2338, 2.055165e+00, 6.355351e-01, 6.373774e+00
2339, 2.055195e+00, 6.354836e-01, 6.373774e+00
2340, 2.055224e+00, 6.354323e-01, 6.373774e+00
2341, 2.055253e+00, 6.353811e-01, 6.373774e+00
2342, 2.055281e+00, 6.353302e-01, 6.373774e+00
2343, 2.055309e+00, 6.352794e-01, 6.373774e+00
2344, 2.055337e+00, 6.352288e-01, 6.373774e+00
2345, 2.055366e+00, 6.351784e-01, 6.373774e+00
2346, 2.055395e+00, 6.351282e-01, 6.373774e+00
2347, 2.055424e+00, 6.350782e-01, 6.373774e+00
2348, 2.055453e+00, 6.350285e-01, 6.373774e+00
2349, 2.055482e+00, 6.349790e-01, 6.373774e+00
2350, 2.055510e+00, 6.349298e-01, 6.373774e+00
2351, 2.055539e+00, 6.348807e-01, 6.373774e+00
2352, 2.055567e+00, 6.348319e-01, 6.373774e+00
2353, 2.055596e+00, 6.347833e-01, 6.373774e+00
2354, 2.055624e+00, 6.347349e-01, 6.373774e+00
2355, 2.055652e+00, 6.346867e-01, 6.373774e+00
2356, 2.055680e+00, 6.346388e-01, 6.373774e+00
2357, 2.055709e+00, 6.345911e-01, 6.373774e+00
2358, 2.055737e+00, 6.345437e-01, 6.373774e+00
2359, 2.055765e+00, 6.344966e-01, 6.373774e+00
2360, 2.055792e+00, 6.344496e-01, 6.373774e+00
2361, 2.055818e+00, 6.344029e-01, 6.373774e+00
2362, 2.055846e+00, 6.343563e-01, 6.373774e+00
2363, 2.055873e+00, 6.343099e-01, 6.373774e+00
2364, 2.055900e+00, 6.342638e-01, 6.373774e+00
2365, 2.055927e+00, 6.342179e-01, 6.373774e+00
2366, 2.055955e+00, 6.341723e-01, 6.373774e+00
2367, 2.055982e+00, 6.341269e-01, 6.373774e+00
2368, 2.056010e+00, 6.340817e-01, 6.373774e+00
2369, 2.056037e+00, 6.340367e-01, 6.373774e+00
2370, 2.056064e+00, 6.339919e-01, 6.373774e+00
2371, 2.056091e+00, 6.339474e-01, 6.373774e+00
2372, 2.056116e+00, 6.339030e-01, 6.373774e+00
2373, 2.056141e+00, 6.338590e-01, 6.373774e+00
2374, 2.056166e+00, 6.338152e-01, 6.373774e+00
2375, 2.056192e+00, 6.337718e-01, 6.373774e+00
2376, 2.056217e+00, 6.337285e-01, 6.373774e+00
2377, 2.056242e+00, 6.336855e-01, 6.373774e+00
2378, 2.056267e+00, 6.336428e-01, 6.373774e+00
2379, 2.056292e+00, 6.336003e-01, 6.373774e+00
2380, 2.056318e+00, 6.335580e-01, 6.373774e+00
2381, 2.056343e+00, 6.335159e-01, 6.373774e+00
2382, 2.056368e+00, 6.334742e-01, 6.373774e+00
2383, 2.056393e+00, 6.334326e-01, 6.373774e+00
2384, 2.056418e+00, 6.333913e-01, 6.373774e+00
2385, 2.056443e+00, 6.333502e-01, 6.373774e+00
2386, 2.056467e+00, 6.333094e-01, 6.373774e+00
2387, 2.056491e+00, 6.332688e-01, 6.373774e+00
2388, 2.056515e+00, 6.332285e-01, 6.373774e+00
2389, 2.056539e+00, 6.331884e-01, 6.373774e+00
2390, 2.056563e+00, 6.331486e-01, 6.373774e+00
2391, 2.056587e+00, 6.331090e-01, 6.373774e+00
2392, 2.056610e+00, 6.330697e-01, 6.373774e+00
2393, 2.056634e+00, 6.330307e-01, 6.373774e+00
2394, 2.056657e+00, 6.329920e-01, 6.373774e+00
2395, 2.056681e+00, 6.329535e-01, 6.373774e+00
2396, 2.056705e+00, 6.329153e-01, 6.373774e+00
2397, 2.056729e+00, 6.328773e-01, 6.373774e+00
2398, 2.056753e+00, 6.328396e-01, 6.373774e+00
2399, 2.056778e+00, 6.328021e-01, 6.373774e+00
2400, 2.056802e+00, 6.327648e-01, 6.373774e+00
2401, 2.056827e+00, 6.327278e-01, 6.373774e+00
2402, 2.056851e+00, 6.326910e-01, 6.373774e+00
2403, 2.056875e+00, 6.326545e-01, 6.373774e+00
2404, 2.056899e+00, 6.326183e-01, 6.373774e+00
2405, 2.056923e+00, 6.325825e-01, 6.373774e+00
2406, 2.056947e+00, 6.325469e-01, 6.373774e+00
2407, 2.056971e+00, 6.325116e-01, 6.373774e+00
2408, 2.056995e+00, 6.324765e-01, 6.373774e+00
2409, 2.057019e+00, 6.324417e-01, 6.373774e+00
2410, 2.057043e+00, 6.324071e-01, 6.373774e+00
2411, 2.057067e+00, 6.323727e-01, 6.373774e+00
2412, 2.057091e+00, 6.323385e-01, 6.373774e+00
2413, 2.057116e+00, 6.323046e-01, 6.373774e+00
2414, 2.057140e+00, 6.322708e-01, 6.373774e+00
2415, 2.057165e+00, 6.322373e-01, 6.373774e+00
2416, 2.057190e+00, 6.322040e-01, 6.373774e+00
2417, 2.057215e+00, 6.321709e-01, 6.373774e+00
2418, 2.057241e+00, 6.321381e-01, 6.373774e+00
2419, 2.057267e+00, 6.321055e-01, 6.373774e+00
2420, 2.057292e+00, 6.320732e-01, 6.373774e+00
2421, 2.057318e+00, 6.320410e-01, 6.373774e+00
2422, 2.057343e+00, 6.320092e-01, 6.373774e+00
2423, 2.057368e+00, 6.319775e-01, 6.373774e+00
2424, 2.057394e+00, 6.319462e-01, 6.373774e+00
2425, 2.057419e+00, 6.319150e-01, 6.373774e+00
2426, 2.057444e+00, 6.318841e-01, 6.373774e+00
2427, 2.057469e+00, 6.318534e-01, 6.373774e+00
2428, 2.057495e+00, 6.318230e-01, 6.373774e+00
2429, 2.057520e+00, 6.317928e-01, 6.373774e+00
2430, 2.057545e+00, 6.317629e-01, 6.373774e+00
2431, 2.057570e+00, 6.317333e-01, 6.373774e+00
2432, 2.057596e+00, 6.317040e-01, 6.373774e+00
2433, 2.057621e+00, 6.316749e-01, 6.373774e+00
2434, 2.057647e+00, 6.316462e-01, 6.373774e+00
2435, 2.057672e+00, 6.316176e-01, 6.373774e+00
2436, 2.057697e+00, 6.315893e-01, 6.373774e+00
2437, 2.057722e+00, 6.315613e-01, 6.373774e+00
2438, 2.057746e+00, 6.315334e-01, 6.373774e+00
2439, 2.057770e+00, 6.315058e-01, 6.373774e+00
2440, 2.057795e+00, 6.314784e-01, 6.373774e+00
2441, 2.057820e+00, 6.314511e-01, 6.373774e+00
2442, 2.057845e+00, 6.314239e-01, 6.373774e+00
2443, 2.057871e+00, 6.313969e-01, 6.373774e+00
2444, 2.057896e+00, 6.313700e-01, 6.373774e+00
2445, 2.057921e+00, 6.313433e-01, 6.373774e+00
2446, 2.057946e+00, 6.313168e-01, 6.373774e+00
2447, 2.057971e+00, 6.312905e-01, 6.373774e+00
2448, 2.057996e+00, 6.312643e-01, 6.373774e+00
2449, 2.058021e+00, 6.312383e-01, 6.373774e+00
2450, 2.058045e+00, 6.312126e-01, 6.373774e+00
2451, 2.058069e+00, 6.311869e-01, 6.373774e+00
2452, 2.058093e+00, 6.311615e-01, 6.373774e+00
2453, 2.058118e+00, 6.311363e-01, 6.373774e+00
2454, 2.058142e+00, 6.311114e-01, 6.373774e+00
2455, 2.058167e+00, 6.310866e-01, 6.373774e+00
2456, 2.058192e+00, 6.310620e-01, 6.373774e+00
2457, 2.058216e+00, 6.310376e-01, 6.373774e+00
2458, 2.058241e+00, 6.310134e-01, 6.373774e+00
2459, 2.058265e+00, 6.309894e-01, 6.373774e+00
2460, 2.058289e+00, 6.309656e-01, 6.373774e+00
2461, 2.058313e+00, 6.309420e-01, 6.373774e+00
2462, 2.058335e+00, 6.309185e-01, 6.373774e+00
2463, 2.058358e+00, 6.308954e-01, 6.373774e+00
2464, 2.058380e+00, 6.308724e-01, 6.373774e+00
2465, 2.058403e+00, 6.308496e-01, 6.373774e+00
2466, 2.058425e+00, 6.308271e-01, 6.373774e+00
2467, 2.058447e+00, 6.308047e-01, 6.373774e+00
2468, 2.058470e+00, 6.307826e-01, 6.373774e+00
2469, 2.058493e+00, 6.307607e-01, 6.373774e+00
2470, 2.058515e+00, 6.307390e-01, 6.373774e+00
2471, 2.058535e+00, 6.307176e-01, 6.373774e+00
2472, 2.058556e+00, 6.306963e-01, 6.373774e+00
2473, 2.058576e+00, 6.306753e-01, 6.373774e+00
2474, 2.058596e+00, 6.306544e-01, 6.373774e+00
2475, 2.058615e+00, 6.306338e-01, 6.373774e+00
2476, 2.058635e+00, 6.306134e-01, 6.373774e+00
2477, 2.058655e+00, 6.305932e-01, 6.373774e+00
2478, 2.058674e+00, 6.305733e-01, 6.373774e+00
2479, 2.058694e+00, 6.305536e-01, 6.373774e+00
2480, 2.058713e+00, 6.305341e-01, 6.373774e+00
2481, 2.058732e+00, 6.305148e-01, 6.373774e+00
2482, 2.058752e+00, 6.304958e-01, 6.373774e+00
2483, 2.058772e+00, 6.304769e-01, 6.373774e+00
2484, 2.058791e+00, 6.304582e-01, 6.373774e+00
2485, 2.058811e+00, 6.304397e-01, 6.373774e+00
2486, 2.058831e+00, 6.304214e-01, 6.373774e+00
2487, 2.058851e+00, 6.304033e-01, 6.373774e+00
2488, 2.058872e+00, 6.303854e-01, 6.373774e+00
2489, 2.058893e+00, 6.303677e-01, 6.373774e+00
2490, 2.058913e+00, 6.303503e-01, 6.373774e+00
2491, 2.058934e+00, 6.303330e-01, 6.373774e+00
2492, 2.058955e+00, 6.303160e-01, 6.373774e+00
2493, 2.058976e+00, 6.302992e-01, 6.373774e+00
2494, 2.058996e+00, 6.302826e-01, 6.373774e+00
2495, 2.059017e+00, 6.302662e-01, 6.373774e+00
2496, 2.059038e+00, 6.302500e-01, 6.373774e+00
2497, 2.059059e+00, 6.302341e-01, 6.373774e+00
2498, 2.059079e+00, 6.302184e-01, 6.373774e+00
2499, 2.059100e+00, 6.302029e-01, 6.373774e+00
2500, 2.059120e+00, 6.301876e-01, 6.373774e+00
2501, 2.059140e+00, 6.301726e-01, 6.373774e+00
2502, 2.059160e+00, 6.301578e-01, 6.373774e+00
2503, 2.059180e+00, 6.301432e-01, 6.373774e+00
2504, 2.059199e+00, 6.301288e-01, 6.373774e+00
2505, 2.059218e+00, 6.301146e-01, 6.373774e+00
2506, 2.059237e+00, 6.301007e-01, 6.373774e+00
2507, 2.059257e+00, 6.300869e-01, 6.373774e+00
2508, 2.059277e+00, 6.300734e-01, 6.373774e+00
2509, 2.059296e+00, 6.300602e-01, 6.373774e+00
2510, 2.059316e+00, 6.300471e-01, 6.373774e+00
2511, 2.059336e+00, 6.300342e-01, 6.373774e+00
2512, 2.059356e+00, 6.300216e-01, 6.373774e+00
2513, 2.059376e+00, 6.300092e-01, 6.373774e+00
2514, 2.059395e+00, 6.299970e-01, 6.373774e+00
2515, 2.059415e+00, 6.299850e-01, 6.373774e+00
2516, 2.059434e+00, 6.299732e-01, 6.373774e+00
2517, 2.059453e+00, 6.299616e-01, 6.373774e+00
2518, 2.059473e+00, 6.299503e-01, 6.373774e+00
2519, 2.059492e+00, 6.299392e-01, 6.373774e+00
2520, 2.059511e+00, 6.299283e-01, 6.373774e+00
2521, 2.059531e+00, 6.299176e-01, 6.373774e+00
2522, 2.059551e+00, 6.299071e-01, 6.373774e+00
2523, 2.059571e+00, 6.298968e-01, 6.373774e+00
2524, 2.059590e+00, 6.298867e-01, 6.373774e+00
2525, 2.059610e+00, 6.298769e-01, 6.373774e+00
2526, 2.059631e+00, 6.298673e-01, 6.373774e+00
2527, 2.059651e+00, 6.298579e-01, 6.373774e+00
2528, 2.059671e+00, 6.298487e-01, 6.373774e+00
2529, 2.059691e+00, 6.298398e-01, 6.373774e+00
2530, 2.059712e+00, 6.298310e-01, 6.373774e+00
2531, 2.059732e+00, 6.298225e-01, 6.373774e+00
2532, 2.059753e+00, 6.298142e-01, 6.373774e+00
2533, 2.059773e+00, 6.298062e-01, 6.373774e+00
2534, 2.059794e+00, 6.297984e-01, 6.373774e+00
2535, 2.059814e+00, 6.297908e-01, 6.373774e+00
2536, 2.059834e+00, 6.297834e-01, 6.373774e+00
2537, 2.059855e+00, 6.297762e-01, 6.373774e+00
2538, 2.059875e+00, 6.297692e-01, 6.373774e+00
2539, 2.059894e+00, 6.297625e-01, 6.373774e+00
2540, 2.059913e+00, 6.297559e-01, 6.373774e+00
2541, 2.059931e+00, 6.297496e-01, 6.373774e+00
2542, 2.059950e+00, 6.297435e-01, 6.373774e+00
2543, 2.059968e+00, 6.297376e-01, 6.373774e+00
2544, 2.059986e+00, 6.297320e-01, 6.373774e+00
2545, 2.060004e+00, 6.297265e-01, 6.373774e+00
2546, 2.060022e+00, 6.297213e-01, 6.373774e+00
2547, 2.060039e+00, 6.297163e-01, 6.373774e+00
2548, 2.060056e+00, 6.297115e-01, 6.373774e+00
2549, 2.060073e+00, 6.297069e-01, 6.373774e+00
2550, 2.060090e+00, 6.297025e-01, 6.373774e+00
2551, 2.060108e+00, 6.296984e-01, 6.373774e+00
2552, 2.060125e+00, 6.296945e-01, 6.373774e+00
2553, 2.060144e+00, 6.296908e-01, 6.373774e+00
2554, 2.060162e+00, 6.296873e-01, 6.373774e+00
2555, 2.060180e+00, 6.296840e-01, 6.373774e+00
2556, 2.060199e+00, 6.296810e-01, 6.373774e+00
2557, 2.060218e+00, 6.296782e-01, 6.373774e+00
2558, 2.060236e+00, 6.296756e-01, 6.373774e+00
2559, 2.060255e+00, 6.296732e-01, 6.373774e+00
2560, 2.060274e+00, 6.296711e-01, 6.373774e+00
2561, 2.060293e+00, 6.296691e-01, 6.373774e+00
2562, 2.060312e+00, 6.296674e-01, 6.373774e+00
2563, 2.060332e+00, 6.296659e-01, 6.373774e+00
2564, 2.060351e+00, 6.296647e-01, 6.373774e+00
2565, 2.060371e+00, 6.296636e-01, 6.373774e+00
2566, 2.060391e+00, 6.296628e-01, 6.373774e+00
2567, 2.060409e+00, 6.296621e-01, 6.373774e+00
2568, 2.060428e+00, 6.296617e-01, 6.373774e+00
2569, 2.060447e+00, 6.296616e-01, 6.373774e+00
2570, 2.060465e+00, 6.296616e-01, 6.373774e+00
2571, 2.060484e+00, 6.296619e-01, 6.373774e+00
2572, 2.060502e+00, 6.296623e-01, 6.373774e+00
2573, 2.060520e+00, 6.296630e-01, 6.373774e+00
2574, 2.060539e+00, 6.296639e-01, 6.373774e+00
2575, 2.060557e+00, 6.296650e-01, 6.373774e+00
2576, 2.060576e+00, 6.296664e-01, 6.373774e+00
2577, 2.060595e+00, 6.296680e-01, 6.373774e+00
2578, 2.060613e+00, 6.296697e-01, 6.373774e+00
2579, 2.060632e+00, 6.296717e-01, 6.373774e+00
2580, 2.060650e+00, 6.296739e-01, 6.373774e+00
2581, 2.060667e+00, 6.296763e-01, 6.373774e+00
2582, 2.060684e+00, 6.296790e-01, 6.373774e+00
2583, 2.060701e+00, 6.296818e-01, 6.373774e+00
2584, 2.060719e+00, 6.296849e-01, 6.373774e+00
2585, 2.060736e+00, 6.296882e-01, 6.373774e+00
2586, 2.060754e+00, 6.296917e-01, 6.373774e+00
2587, 2.060771e+00, 6.296954e-01, 6.373774e+00
2588, 2.060789e+00, 6.296993e-01, 6.373774e+00
2589, 2.060808e+00, 6.297034e-01, 6.373774e+00
2590, 2.060826e+00, 6.297078e-01, 6.373774e+00
2591, 2.060844e+00, 6.297124e-01, 6.373774e+00
2592, 2.060862e+00, 6.297172e-01, 6.373774e+00
2593, 2.060880e+00, 6.297222e-01, 6.373774e+00
2594, 2.060897e+00, 6.297274e-01, 6.373774e+00
2595, 2.060915e+00, 6.297328e-01, 6.373774e+00
2596, 2.060933e+00, 6.297384e-01, 6.373774e+00
2597, 2.060951e+00, 6.297443e-01, 6.373774e+00
2598, 2.060970e+00, 6.297504e-01, 6.373774e+00
2599, 2.060988e+00, 6.297566e-01, 6.373774e+00
2600, 2.061006e+00, 6.297631e-01, 6.373774e+00
2601, 2.061024e+00, 6.297698e-01, 6.373774e+00
2602, 2.061040e+00, 6.297767e-01, 6.373774e+00
2603, 2.061055e+00, 6.297838e-01, 6.373774e+00
2604, 2.061070e+00, 6.297911e-01, 6.373774e+00
2605, 2.061085e+00, 6.297987e-01, 6.373774e+00
2606, 2.061100e+00, 6.298064e-01, 6.373774e+00
2607, 2.061116e+00, 6.298144e-01, 6.373774e+00
2608, 2.061131e+00, 6.298226e-01, 6.373774e+00
2609, 2.061147e+00, 6.298309e-01, 6.373774e+00
2610, 2.061163e+00, 6.298395e-01, 6.373774e+00
2611, 2.061179e+00, 6.298483e-01, 6.373774e+00
2612, 2.061195e+00, 6.298573e-01, 6.373774e+00
2613, 2.061212e+00, 6.298666e-01, 6.373774e+00
2614, 2.061229e+00, 6.298760e-01, 6.373774e+00
2615, 2.061246e+00, 6.298827e-01, 6.373774e+00
2616, 2.061263e+00, 6.298613e-01, 6.373774e+00
2617, 2.061280e+00, 6.298403e-01, 6.373774e+00
2618, 2.061297e+00, 6.298195e-01, 6.373774e+00
2619, 2.061313e+00, 6.297991e-01, 6.373774e+00
2620, 2.061329e+00, 6.297791e-01, 6.373774e+00
2621, 2.061344e+00, 6.297594e-01, 6.373774e+00
2622, 2.061360e+00, 6.297400e-01, 6.373774e+00
2623, 2.061375e+00, 6.297209e-01, 6.373774e+00
2624, 2.061391e+00, 6.297022e-01, 6.373774e+00
2625, 2.061406e+00, 6.296838e-01, 6.373774e+00
2626, 2.061421e+00, 6.296657e-01, 6.373774e+00
2627, 2.061436e+00, 6.296479e-01, 6.373774e+00
2628, 2.061451e+00, 6.296304e-01, 6.373774e+00
2629, 2.061465e+00, 6.296133e-01, 6.373774e+00
2630, 2.061480e+00, 6.295965e-01, 6.373774e+00
2631, 2.061494e+00, 6.295800e-01, 6.373774e+00
2632, 2.061509e+00, 6.295638e-01, 6.373774e+00
2633, 2.061524e+00, 6.295480e-01, 6.373774e+00
2634, 2.061538e+00, 6.295325e-01, 6.373774e+00
2635, 2.061553e+00, 6.295173e-01, 6.373774e+00
2636, 2.061568e+00, 6.295024e-01, 6.373774e+00
2637, 2.061583e+00, 6.294879e-01, 6.373774e+00
2638, 2.061598e+00, 6.294737e-01, 6.373774e+00
2639, 2.061613e+00, 6.294598e-01, 6.373774e+00
2640, 2.061628e+00, 6.294462e-01, 6.373774e+00
2641, 2.061643e+00, 6.294330e-01, 6.373774e+00
2642, 2.061657e+00, 6.294201e-01, 6.373774e+00
2643, 2.061672e+00, 6.294075e-01, 6.373774e+00
2644, 2.061686e+00, 6.293952e-01, 6.373774e+00
2645, 2.061701e+00, 6.293833e-01, 6.373774e+00
2646, 2.061716e+00, 6.293717e-01, 6.373774e+00
2647, 2.061731e+00, 6.293604e-01, 6.373774e+00
2648, 2.061745e+00, 6.293494e-01, 6.373774e+00
2649, 2.061760e+00, 6.293387e-01, 6.373774e+00
2650, 2.061774e+00, 6.293284e-01, 6.373774e+00
2651, 2.061788e+00, 6.293184e-01, 6.373774e+00
2652, 2.061803e+00, 6.293087e-01, 6.373774e+00
2653, 2.061817e+00, 6.292994e-01, 6.373774e+00
2654, 2.061832e+00, 6.292903e-01, 6.373774e+00
2655, 2.061846e+00, 6.292816e-01, 6.373774e+00
2656, 2.061861e+00, 6.292733e-01, 6.373774e+00
2657, 2.061875e+00, 6.292652e-01, 6.373774e+00
2658, 2.061890e+00, 6.292575e-01, 6.373774e+00
2659, 2.061905e+00, 6.292501e-01, 6.373774e+00
2660, 2.061919e+00, 6.292430e-01, 6.373774e+00
2661, 2.061934e+00, 6.292362e-01, 6.373774e+00
2662, 2.061947e+00, 6.292298e-01, 6.373774e+00
2663, 2.061960e+00, 6.292237e-01, 6.373774e+00
2664, 2.061973e+00, 6.292180e-01, 6.373774e+00
2665, 2.061986e+00, 6.292125e-01, 6.373774e+00
2666, 2.061999e+00, 6.292074e-01, 6.373774e+00
2667, 2.062013e+00, 6.292026e-01, 6.373774e+00
2668, 2.062026e+00, 6.291981e-01, 6.373774e+00
2669, 2.062040e+00, 6.291940e-01, 6.373774e+00
2670, 2.062053e+00, 6.291902e-01, 6.373774e+00
2671, 2.062067e+00, 6.291867e-01, 6.373774e+00
2672, 2.062081e+00, 6.291835e-01, 6.373774e+00
2673, 2.062094e+00, 6.291807e-01, 6.373774e+00
2674, 2.062107e+00, 6.291782e-01, 6.373774e+00
2675, 2.062120e+00, 6.291760e-01, 6.373774e+00
2676, 2.062134e+00, 6.291741e-01, 6.373774e+00
2677, 2.062147e+00, 6.291726e-01, 6.373774e+00
2678, 2.062161e+00, 6.291714e-01, 6.373774e+00
2679, 2.062175e+00, 6.291705e-01, 6.373774e+00
2680, 2.062188e+00, 6.291699e-01, 6.373774e+00
2681, 2.062201e+00, 6.291697e-01, 6.373774e+00
2682, 2.062214e+00, 6.291698e-01, 6.373774e+00
2683, 2.062226e+00, 6.291702e-01, 6.373774e+00
2684, 2.062237e+00, 6.291709e-01, 6.373774e+00
2685, 2.062249e+00, 6.291720e-01, 6.373774e+00
2686, 2.062260e+00, 6.291734e-01, 6.373774e+00
2687, 2.062272e+00, 6.291751e-01, 6.373774e+00
2688, 2.062283e+00, 6.291771e-01, 6.373774e+00
2689, 2.062294e+00, 6.291794e-01, 6.373774e+00
2690, 2.062305e+00, 6.291821e-01, 6.373774e+00
2691, 2.062316e+00, 6.291851e-01, 6.373774e+00
2692, 2.062327e+00, 6.291884e-01, 6.373774e+00
2693, 2.062338e+00, 6.291921e-01, 6.373774e+00
2694, 2.062350e+00, 6.291960e-01, 6.373774e+00
2695, 2.062361e+00, 6.292003e-01, 6.373774e+00
2696, 2.062371e+00, 6.292049e-01, 6.373774e+00
2697, 2.062382e+00, 6.292099e-01, 6.373774e+00
2698, 2.062392e+00, 6.292151e-01, 6.373774e+00
2699, 2.062402e+00, 6.292207e-01, 6.373774e+00
2700, 2.062412e+00, 6.292266e-01, 6.373774e+00
2701, 2.062422e+00, 6.292328e-01, 6.373774e+00
2702, 2.062432e+00, 6.292393e-01, 6.373774e+00
2703, 2.062442e+00, 6.292462e-01, 6.373774e+00
2704, 2.062452e+00, 6.292533e-01, 6.373774e+00
2705, 2.062463e+00, 6.292608e-01, 6.373774e+00
2706, 2.062473e+00, 6.292687e-01, 6.373774e+00
2707, 2.062484e+00, 6.292769e-01, 6.373774e+00
2708, 2.062495e+00, 6.292853e-01, 6.373774e+00
2709, 2.062507e+00, 6.292941e-01, 6.373774e+00
2710, 2.062518e+00, 6.293033e-01, 6.373774e+00
2711, 2.062530e+00, 6.293127e-01, 6.373774e+00
2712, 2.062541e+00, 6.293225e-01, 6.373774e+00
2713, 2.062551e+00, 6.293325e-01, 6.373774e+00
2714, 2.062561e+00, 6.293430e-01, 6.373774e+00
2715, 2.062571e+00, 6.293537e-01, 6.373774e+00
2716, 2.062581e+00, 6.293647e-01, 6.373774e+00
2717, 2.062591e+00, 6.293761e-01, 6.373774e+00
2718, 2.062601e+00, 6.293877e-01, 6.373774e+00
2719, 2.062611e+00, 6.293997e-01, 6.373774e+00
2720, 2.062622e+00, 6.294121e-01, 6.373774e+00
2721, 2.062632e+00, 6.294247e-01, 6.373774e+00
2722, 2.062643e+00, 6.294377e-01, 6.373774e+00
2723, 2.062654e+00, 6.294509e-01, 6.373774e+00
2724, 2.062665e+00, 6.294645e-01, 6.373774e+00
2725, 2.062676e+00, 6.294785e-01, 6.373774e+00
2726, 2.062687e+00, 6.294927e-01, 6.373774e+00
2727, 2.062698e+00, 6.295073e-01, 6.373774e+00
2728, 2.062708e+00, 6.295222e-01, 6.373774e+00
2729, 2.062719e+00, 6.295374e-01, 6.373774e+00
2730, 2.062731e+00, 6.295529e-01, 6.373774e+00
2731, 2.062742e+00, 6.295688e-01, 6.373774e+00
2732, 2.062754e+00, 6.295849e-01, 6.373774e+00
2733, 2.062765e+00, 6.296015e-01, 6.373774e+00
2734, 2.062777e+00, 6.296183e-01, 6.373774e+00
2735, 2.062788e+00, 6.296354e-01, 6.373774e+00
2736, 2.062799e+00, 6.296529e-01, 6.373774e+00
2737, 2.062810e+00, 6.296707e-01, 6.373774e+00
2738, 2.062821e+00, 6.296888e-01, 6.373774e+00
2739, 2.062832e+00, 6.297073e-01, 6.373774e+00
2740, 2.062843e+00, 6.297260e-01, 6.373774e+00
2741, 2.062854e+00, 6.297450e-01, 6.373774e+00
