# cmod[mm], load[N]
2.079718e-01, 5.169632e+02
2.083037e-01, 5.153114e+02
2.086355e-01, 5.136689e+02
2.089672e-01, 5.120352e+02
2.092988e-01, 5.104100e+02
2.096303e-01, 5.087933e+02
2.099618e-01, 5.071851e+02
2.102932e-01, 5.055853e+02
2.106245e-01, 5.039942e+02
2.109557e-01, 5.024116e+02
2.112869e-01, 5.008376e+02
2.116180e-01, 4.992722e+02
2.119490e-01, 4.977150e+02
2.122799e-01, 4.961671e+02
2.126109e-01, 4.946227e+02
2.129419e-01, 4.930845e+02
2.132729e-01, 4.915545e+02
2.136037e-01, 4.900330e+02
2.139345e-01, 4.885199e+02
2.142653e-01, 4.870149e+02
2.145960e-01, 4.855178e+02
2.149266e-01, 4.840284e+02
2.152572e-01, 4.825465e+02
2.155877e-01, 4.810720e+02
2.159181e-01, 4.796046e+02
2.162478e-01, 4.781170e+02
2.165773e-01, 4.766301e+02
2.169068e-01, 4.751496e+02
2.172363e-01, 4.736762e+02
2.175659e-01, 4.722075e+02
2.178955e-01, 4.707432e+02
2.182251e-01, 4.692856e+02
2.185546e-01, 4.678350e+02
2.188841e-01, 4.663912e+02
2.192136e-01, 4.649540e+02
2.195431e-01, 4.635233e+02
2.198725e-01, 4.620991e+02
2.202019e-01, 4.606813e+02
2.205313e-01, 4.592698e+02
2.208606e-01, 4.578646e+02
2.211900e-01, 4.564648e+02
2.215196e-01, 4.550670e+02
2.218492e-01, 4.536751e+02
2.221787e-01, 4.522907e+02
2.225082e-01, 4.509139e+02
2.228377e-01, 4.495467e+02
2.231670e-01, 4.481823e+02
2.234964e-01, 4.468262e+02
2.238257e-01, 4.454760e+02
2.241550e-01, 4.441325e+02
2.244843e-01, 4.427954e+02
2.248136e-01, 4.414646e+02
2.251428e-01, 4.401381e+02
2.254720e-01, 4.388168e+02
2.258012e-01, 4.375021e+02
2.261303e-01, 4.361939e+02
2.264594e-01, 4.348921e+02
2.267885e-01, 4.335963e+02
2.271175e-01, 4.323065e+02
2.274464e-01, 4.310226e+02
2.277754e-01, 4.297447e+02
2.281043e-01, 4.284728e+02
2.284331e-01, 4.272071e+02
2.287620e-01, 4.259476e+02
2.290907e-01, 4.246942e+02
2.294195e-01, 4.234469e+02
2.297482e-01, 4.222056e+02
2.300770e-01, 4.209711e+02
2.304057e-01, 4.197398e+02
2.307345e-01, 4.185129e+02
2.310633e-01, 4.172912e+02
2.313920e-01, 4.160753e+02
2.317207e-01, 4.148658e+02
2.320493e-01, 4.136626e+02
2.323779e-01, 4.124657e+02
2.327064e-01, 4.112746e+02
2.330348e-01, 4.100892e+02
2.333632e-01, 4.089093e+02
2.336916e-01, 4.077347e+02
2.340199e-01, 4.065657e+02
2.343482e-01, 4.054021e+02
2.346764e-01, 4.042441e+02
2.350046e-01, 4.030917e+02
2.353328e-01, 4.019448e+02
2.356607e-01, 4.008019e+02
2.359884e-01, 3.996663e+02
2.363159e-01, 3.985377e+02
2.366434e-01, 3.974166e+02
2.369707e-01, 3.963015e+02
2.372981e-01, 3.951909e+02
2.376256e-01, 3.940841e+02
2.379539e-01, 3.929664e+02
2.382822e-01, 3.918509e+02
2.386105e-01, 3.907398e+02
2.389388e-01, 3.896344e+02
2.392671e-01, 3.885354e+02
2.395952e-01, 3.874427e+02
2.399234e-01, 3.863560e+02
2.402515e-01, 3.852746e+02
2.405795e-01, 3.841979e+02
2.409075e-01, 3.831258e+02
2.412355e-01, 3.820582e+02
2.415634e-01, 3.809951e+02
2.418913e-01, 3.799368e+02
2.422191e-01, 3.788833e+02
2.425469e-01, 3.778346e+02
2.428747e-01, 3.767908e+02
2.432024e-01, 3.757518e+02
2.435301e-01, 3.747175e+02
2.438578e-01, 3.736880e+02
2.441854e-01, 3.726631e+02
2.445130e-01, 3.716429e+02
2.448405e-01, 3.706273e+02
2.451680e-01, 3.696164e+02
2.454955e-01, 3.686101e+02
2.458229e-01, 3.676084e+02
2.461503e-01, 3.666113e+02
2.464775e-01, 3.656192e+02
2.468046e-01, 3.646320e+02
2.471315e-01, 3.636491e+02
2.474583e-01, 3.626715e+02
2.477851e-01, 3.616998e+02
2.481118e-01, 3.607309e+02
2.484388e-01, 3.597640e+02
2.487662e-01, 3.587954e+02
2.490936e-01, 3.578293e+02
2.494210e-01, 3.568671e+02
2.497484e-01, 3.559095e+02
2.500758e-01, 3.549567e+02
2.504031e-01, 3.540086e+02
2.507303e-01, 3.530653e+02
2.510575e-01, 3.521264e+02
2.513847e-01, 3.511916e+02
2.517118e-01, 3.502609e+02
2.520388e-01, 3.493341e+02
2.523659e-01, 3.484112e+02
2.526929e-01, 3.474921e+02
2.530198e-01, 3.465770e+02
2.533468e-01, 3.456658e+02
2.536737e-01, 3.447586e+02
2.540006e-01, 3.438554e+02
2.543286e-01, 3.429253e+02
2.546566e-01, 3.419880e+02
2.549846e-01, 3.410540e+02
2.553125e-01, 3.401244e+02
2.556403e-01, 3.391996e+02
2.559679e-01, 3.382797e+02
2.562954e-01, 3.373647e+02
2.566229e-01, 3.364546e+02
2.569503e-01, 3.355488e+02
2.572789e-01, 3.346271e+02
2.576080e-01, 3.336962e+02
2.579371e-01, 3.327685e+02
2.582661e-01, 3.318468e+02
2.585949e-01, 3.309324e+02
2.589236e-01, 3.300217e+02
2.592523e-01, 3.291150e+02
2.595809e-01, 3.282119e+02
2.599095e-01, 3.273121e+02
2.602380e-01, 3.264146e+02
2.605663e-01, 3.255212e+02
2.608945e-01, 3.246334e+02
2.612226e-01, 3.237514e+02
2.615506e-01, 3.228742e+02
2.618785e-01, 3.220007e+02
2.622065e-01, 3.211305e+02
2.625344e-01, 3.202633e+02
2.628623e-01, 3.193994e+02
2.631901e-01, 3.185390e+02
2.635179e-01, 3.176823e+02
2.638457e-01, 3.168295e+02
2.641733e-01, 3.159804e+02
2.645009e-01, 3.151353e+02
2.648285e-01, 3.142938e+02
2.651560e-01, 3.134561e+02
2.654834e-01, 3.126220e+02
2.658108e-01, 3.117915e+02
2.661381e-01, 3.109646e+02
2.664654e-01, 3.101413e+02
2.667926e-01, 3.093215e+02
2.671198e-01, 3.085052e+02
2.674469e-01, 3.076924e+02
2.677740e-01, 3.068830e+02
2.681010e-01, 3.060771e+02
2.684280e-01, 3.052747e+02
2.687549e-01, 3.044758e+02
2.690818e-01, 3.036802e+02
2.694086e-01, 3.028880e+02
2.697354e-01, 3.020992e+02
2.700621e-01, 3.013137e+02
2.703888e-01, 3.005315e+02
2.707154e-01, 2.997527e+02
2.710420e-01, 2.989771e+02
2.713685e-01, 2.982048e+02
2.716949e-01, 2.974357e+02
2.720213e-01, 2.966698e+02
2.723477e-01, 2.959071e+02
2.726740e-01, 2.951476e+02
2.730003e-01, 2.943913e+02
2.733265e-01, 2.936381e+02
2.736527e-01, 2.928881e+02
2.739788e-01, 2.921411e+02
2.743049e-01, 2.913973e+02
2.746309e-01, 2.906564e+02
2.749569e-01, 2.899186e+02
2.752828e-01, 2.891839e+02
2.756087e-01, 2.884521e+02
2.759346e-01, 2.877233e+02
2.762603e-01, 2.869974e+02
2.765861e-01, 2.862745e+02
2.769118e-01, 2.855545e+02
2.772374e-01, 2.848375e+02
2.775630e-01, 2.841233e+02
2.778886e-01, 2.834120e+02
2.782141e-01, 2.827036e+02
2.785396e-01, 2.819979e+02
2.788650e-01, 2.812951e+02
2.791904e-01, 2.805950e+02
2.795157e-01, 2.798978e+02
2.798410e-01, 2.792032e+02
2.801663e-01, 2.785114e+02
2.804915e-01, 2.778223e+02
2.808166e-01, 2.771359e+02
2.811417e-01, 2.764522e+02
2.814668e-01, 2.757712e+02
2.817918e-01, 2.750927e+02
2.821168e-01, 2.744169e+02
2.824417e-01, 2.737438e+02
2.827666e-01, 2.730732e+02
2.830915e-01, 2.724052e+02
2.834163e-01, 2.717398e+02
2.837410e-01, 2.710769e+02
2.840657e-01, 2.704166e+02
2.843904e-01, 2.697587e+02
2.847151e-01, 2.691033e+02
2.850396e-01, 2.684504e+02
2.853642e-01, 2.678000e+02
2.856887e-01, 2.671520e+02
2.860132e-01, 2.665064e+02
2.863376e-01, 2.658632e+02
2.866620e-01, 2.652223e+02
2.869863e-01, 2.645839e+02
2.873106e-01, 2.639478e+02
2.876349e-01, 2.633141e+02
2.879591e-01, 2.626826e+02
2.882833e-01, 2.620535e+02
2.886074e-01, 2.614267e+02
2.889315e-01, 2.608021e+02
2.892556e-01, 2.601798e+02
2.895796e-01, 2.595598e+02
2.899036e-01, 2.589421e+02
2.902276e-01, 2.583265e+02
2.905515e-01, 2.577132e+02
2.908754e-01, 2.571020e+02
2.911992e-01, 2.564930e+02
2.915230e-01, 2.558861e+02
2.918468e-01, 2.552815e+02
2.921705e-01, 2.546789e+02
2.924943e-01, 2.540785e+02
2.928179e-01, 2.534802e+02
2.931416e-01, 2.528840e+02
2.934652e-01, 2.522900e+02
2.937887e-01, 2.516979e+02
2.941123e-01, 2.511079e+02
2.944358e-01, 2.505200e+02
2.947593e-01, 2.499342e+02
2.950827e-01, 2.493503e+02
2.954061e-01, 2.487685e+02
2.957295e-01, 2.481887e+02
2.960529e-01, 2.476109e+02
2.963762e-01, 2.470350e+02
2.966995e-01, 2.464612e+02
2.970228e-01, 2.458893e+02
2.973460e-01, 2.453193e+02
2.976692e-01, 2.447513e+02
2.979924e-01, 2.441851e+02
2.983156e-01, 2.436210e+02
2.986388e-01, 2.430587e+02
2.989619e-01, 2.424984e+02
2.992850e-01, 2.419400e+02
2.996081e-01, 2.413835e+02
2.999312e-01, 2.408289e+02
3.002542e-01, 2.402761e+02
3.005772e-01, 2.397252e+02
3.009002e-01, 2.391761e+02
3.012232e-01, 2.386289e+02
3.015462e-01, 2.380836e+02
3.018691e-01, 2.375401e+02
3.021920e-01, 2.369984e+02
3.025149e-01, 2.364585e+02
3.028378e-01, 2.359205e+02
3.031606e-01, 2.353843e+02
3.034835e-01, 2.348499e+02
3.038063e-01, 2.343172e+02
3.041291e-01, 2.337864e+02
3.044519e-01, 2.332574e+02
3.047747e-01, 2.327301e+02
3.050974e-01, 2.322046e+02
3.054202e-01, 2.316808e+02
3.057429e-01, 2.311589e+02
3.060656e-01, 2.306386e+02
3.063883e-01, 2.301202e+02
3.067110e-01, 2.296035e+02
3.070336e-01, 2.290885e+02
3.073563e-01, 2.285752e+02
3.076789e-01, 2.280637e+02
3.080015e-01, 2.275539e+02
3.083241e-01, 2.270458e+02
3.086467e-01, 2.265394e+02
3.089692e-01, 2.260347e+02
3.092918e-01, 2.255317e+02
3.096143e-01, 2.250304e+02
3.099369e-01, 2.245308e+02
3.102594e-01, 2.240329e+02
3.105819e-01, 2.235366e+02
3.109043e-01, 2.230420e+02
3.112268e-01, 2.225491e+02
3.115493e-01, 2.220578e+02
3.118717e-01, 2.215682e+02
3.121941e-01, 2.210803e+02
3.125165e-01, 2.205939e+02
3.128389e-01, 2.201092e+02
3.131613e-01, 2.196262e+02
3.134837e-01, 2.191447e+02
3.138061e-01, 2.186649e+02
3.141284e-01, 2.181867e+02
3.144507e-01, 2.177101e+02
3.147730e-01, 2.172351e+02
3.148455e-01, 2.171287e+02
